OT_ID;OT_DT_ID_DataType;OT_NameSingular;OT_NamePlural;OT_DefaultAttributeCaption;OT_Description;OT_ObjectIsAbstract;OT_OTC_ID_Classification;OT_DatabaseId;OT_ExistsOnlyInParentScope;CREATED_BY;CREATED_DATE;CHANGED_BY;CHANGED_DATE;timestamp;OT_IdIsIdentity;OT_OTR_ID_IdObjectTypeRelationship
349;14;Avdelning;AVDELNINGAR;Avdelning;Avdelningar som ingår hos resp hyresgäst;0;54;Prg-Verksbeskr-Nyttjare-Avdelning;0;SAMRUMDev;2008-02-03 17:03:01.050;SAMRUMUser;2018-02-10 20:41:08.270;0x000000000006D590;0;NULL
350;14;Typutrymme;TYPUTRYMMEN;Typutrymme;Typutrymme;0;54;Prg-Verksbeskr-Typutr;0;SAMRUMDev;2008-02-03 17:19:11.657;SAMRUMUser;2018-02-08 18:43:05.950;0x000000000006D50C;0;NULL
353;14;Antal av typutrymme;Antal av typutrymmen;Id;Utrymme och antal;1;NULL;Prg-Verksbeskr-AntalTyputrymme;0;SAMRUMDev;2008-02-10 18:03:31.590;SAMRUMUser;2010-07-10 13:27:58.967;0x0000000000035323;1;1217
357;14;Golv;GOLV;Golv;Här redovisas de olika golvutförandena.;0;18;Rum-Rumsb A-Golv;0;SAMRUMDev;2008-04-27 13:12:17.380;SAMRUMUser;2020-02-10 11:05:12.643;0x00000000000720F6;0;NULL
358;14;Utredningsdokument Avdelning;Utredningsdokument Avdelning;Utredningsdokument Avdelning;NULL;1;13;Prg-Verksbeskr-Utr.dokAvd;1;SAMRUMDev;2008-04-27 15:16:34.223;SAMRUMUser;2017-01-23 11:06:40.303;0x0000000000065D58;0;NULL
359;14;Golvsockel;GOLVSOCKEL;Golvsockel;Golvsocklar beskrivs här;1;19;Rum-Rumsb A-Golvsockel;0;SAMRUMDev;2008-04-27 16:53:06.427;SAMRUMUser;2015-06-07 18:41:39.697;0x00000000000538F1;0;NULL
360;14;Golvbrunn;Golvbrunnar;Golvbrunnar;NULL;0;NULL;Rum-Rumsb Rör-Golvbrunn;0;SAMRUMDev;2008-04-27 21:38:50.130;SAMRUMUser;2022-04-21 11:24:24.483;0x000000000007A85B;0;NULL
361;14;Specifikt dokument typrum;Specifika dokument typrum;Specifikt dokument för denna post, ej kopierbart;NULL;1;34;Prg-Verksbeskr-Typutrymme-Specifikt dokument;1;SAMRUMDev;2008-04-28 19:47:35.723;SAMRUMUser;2015-06-06 13:19:26.093;0x0000000000052CAC;0;NULL
366;14;Typ invändigt tak;Typer invändiga tak;Typ av invändigt tak/behandling;Beskrivning av de olika takbeteckningarna;0;50;Rum-Rumsb A-Inv. Tak-Taktyp;0;SAMRUMDev;2008-04-28 20:50:24.147;SAMRUMUser;2020-12-14 10:37:14.867;0x0000000000072A4F;0;NULL
367;14;Klimatkrav enkelt;Klimatkrav enkla;Klimatkrav;NULL;1;24;Prg-Verksbeskr-Typutr.-Klimatkrav;0;SAMRUMDev;2008-04-29 20:08:40.633;SAMRUMUser;2015-06-07 09:46:52.833;0x000000000005305D;0;NULL
368;14;Injusteringsventil ID;Injusteringsventiler ID;Ventilnummer;NULL;0;NULL;Rör-Injusteringsventil ID;0;SAMRUMDev;2008-05-01 19:02:08.873;SAMRUMUser;2011-07-07 11:05:15.817;0x000000000003E446;0;NULL
369;14;Ventiltyp;Ventiltyper;Ventiltyp;NULL;1;NULL;Rör-Injust-Ventiltyp;0;SAMRUMDev;2008-05-01 19:04:36.250;SAMRUMDev;2008-05-01 19:04:36.250;0x0000000000015959;0;NULL
370;14;Ventilfabrikat;Ventilfabrikat;Ventilfabrikat;NULL;1;NULL;Rör-Injust-Ventiltyp-Fabr;0;SAMRUMDev;2008-05-01 19:05:35.387;SAMRUMDev;2008-05-01 19:05:35.387;0x000000000001595B;0;NULL
371;14;Rörsystem ID;Rörsystem ID;RÖRSYSTEM ID;NULL;0;1098;Rör-RörsystemID;0;SAMRUMDev;2008-05-01 19:14:31.090;SAMRUMUser;2023-03-03 17:24:11.547;0x00000000000838E8;0;NULL
372;14;Utfört av;Utfört av;Utfört av/sign;NULL;1;NULL;Rör-Injust-Utfört av;0;SAMRUMDev;2008-05-01 20:42:23.123;SAMRUMDev;2008-05-01 20:42:23.123;0x0000000000015A34;0;NULL
373;14;Kalibreringsintyg;Kalibreringsintyg;Kalibreringsintyg daterat;NULL;1;NULL;Rör-Injust-Kalibr.intyg;0;SAMRUMDev;2008-05-02 07:45:02.467;SAMRUMDev;2008-05-02 07:45:02.467;0x0000000000015A25;0;NULL
374;14;Mätmetod;Mätmetoder;Mätmetod;NULL;1;NULL;Rör-Injust-Mätmetod;0;SAMRUMDev;2008-05-02 07:51:40.763;SAMRUMDev;2008-05-02 07:51:40.763;0x0000000000015A27;0;NULL
375;14;Medicinsk gas;Medicinska gaser;Medicinska gaser;NULL;1;32;Prg-Verksbeskr-Typutr-Medicinska gaser;0;SAMRUMDev;2008-05-02 08:24:15.827;SAMRUMUser;2015-06-06 09:11:19.287;0x0000000000052C73;0;NULL
376;14;Dokument Brandskydd;Dokument Brandskydd;Brandskyddsdokument;NULL;1;NULL;Brandskydd-Dokument;0;SAMRUMDev;2008-05-02 09:11:27.153;SAMRUMDev;2008-05-02 09:11:27.153;0x0000000000015A88;0;NULL
377;14;Installationsbunden inredning;INST.-BUNDEN INREDNING KRAV;Installationsbunden inredning (Prg);NULL;0;27;Prg-Verksbeskr-Typutr-Instankn inr Prg;0;SAMRUMDev;2008-05-02 10:29:33.763;SAMRUMUser;2022-04-11 07:46:14.237;0x0000000000079F62;0;NULL
378;14;Dok. inst.bunden inr.;Dok. inst.bundna inredn.;Dokument installationsbunden inredning;NULL;1;27;Prg-Verksbeskr-Typutr-Instankn inr-Infoblad;0;SAMRUMDev;2008-05-02 10:34:04.030;SAMRUMUser;2015-06-06 14:39:41.003;0x0000000000052E34;0;NULL
379;14;Värme- o kylenhet;Värme- o kylenheter;ID värme o kylenhet;NULL;1;NULL;Rör-Värme o kylenheter;0;SAMRUMDev;2008-05-02 11:12:44.170;SAMRUMDev;2008-05-02 11:12:44.170;0x0000000000015BFA;0;NULL
380;14;Värme- o kylenhetstyp;Värme- o kylenhetstyper;Värme- o kylenhetstyp;NULL;1;NULL;Rör-Värme o kylenhet typ;0;SAMRUMDev;2008-05-02 11:15:33.107;SAMRUMDev;2008-05-02 11:15:33.107;0x0000000000015BFC;0;NULL
381;14;Inblandade system;Inblandade system;Inblandade system;NULL;1;27;Prg-Verksbeskr-Typutr-Instankn inr-Inbl. system;0;SAMRUMDev;2008-05-02 13:00:13.420;SAMRUMUser;2022-04-14 22:15:52.470;0x000000000007A6D5;0;NULL
382;14;Rumshöjd;Rumshöjder;Rumshöjd;Mått från f.g. till uk. innertak;1;50;Rum-Rumsb A-Rumshöjd;0;SAMRUMDev;2008-05-02 19:09:59.043;SAMRUMUser;2015-06-07 18:39:20.283;0x00000000000538ED;0;NULL
384;14;Sprinklerklass;Sprinklerklasser;Sprinklerklass;NULL;1;NULL;Rum-Sprinklerklass;0;SAMRUMDev;2008-05-02 20:17:35.637;SAMRUMDev;2008-05-02 20:17:35.637;0x0000000000015DB2;0;NULL
385;14;Låsning förreglas med;Låsning förreglas med;Brandkrav låsning förreglas med;NULL;1;NULL;Rum-Låsn förreglas med;0;SAMRUMDev;2008-05-02 20:19:56.403;SAMRUMDev;2008-05-02 20:19:56.403;0x0000000000015DBA;0;NULL
386;14;Projektdokument;Projektdokument;Projektdokument;NULL;1;NULL;ÖPD;0;SAMRUMDev;2008-05-02 20:28:27.403;SAMRUMUser;2009-10-14 17:18:17.783;0x00000000000307AE;0;NULL
388;14;Övrigt;Övrigt;Övrigt;NULL;1;NULL;Rum-Rumsb A-Övrigt;1;SAMRUMDev;2008-05-03 18:09:43.187;SAMRUMDev;2008-05-03 18:09:43.187;0x0000000000015E0F;0;NULL
389;14;Luftbehandlingsaggregat;Luftbehandlingsaggregat;Luftbehandlingsaggregat;NULL;0;NULL;Vent-LuftbehaggrID;0;SAMRUMDev;2008-05-03 21:26:52.187;SAMRUMUser;2023-03-17 14:06:36.710;0x00000000000841AB;0;NULL
390;14;Luftbehandlingssystem;Luftbehandlingssystem;Luftbehandlingssystem;NULL;0;NULL;Vent-LuftbehsystemID;0;SAMRUMDev;2008-05-03 21:30:45.560;SAMRUMUser;2023-03-17 14:03:27.210;0x0000000000084193;0;NULL
391;14;Aggregatdel;Aggregatdelar;Aggregatdelar;NULL;1;NULL;Vent-Aggregatdelar;0;SAMRUMDev;2008-05-03 21:31:59.827;SAMRUMDev;2008-05-03 21:31:59.827;0x0000000000015EA9;0;NULL
393;14;Injusteringsspjäll ID;Injusteringsspjäll ID;Injusteringsspjäll ID;NULL;0;NULL;Vent-InjustspjällID;0;SAMRUMDev;2008-05-03 21:37:36.827;SAMRUMUser;2011-07-01 12:40:33.103;0x000000000003DCDD;0;NULL
394;14;Mätmetod luft;Mätmetoder luft;Mätmetod luftinjustering;NULL;1;NULL;Vent-Injust luft-Mätmetod;0;SAMRUMDev;2008-05-03 21:54:17.937;SAMRUMDev;2008-05-03 21:54:17.937;0x0000000000015ED3;0;NULL
395;14;Kalibreringsintyg luft;Kalibreringsintyg luft;Kalibreringsintyg mätutrustning;NULL;1;NULL;Vent-Kalibreringsintyg;0;SAMRUMDev;2008-05-03 21:55:31.797;SAMRUMDev;2008-05-03 21:55:31.797;0x0000000000015ED5;0;NULL
396;14;Typ injusteringsspjäll;Typ injusteringsspjäll;Typ injusteringsspjäll;NULL;1;NULL;Vent-InjustspjällID-injustspjtyp;0;SAMRUMDev;2008-05-04 20:55:12.797;SAMRUMDev;2008-05-04 20:55:12.797;0x0000000000015EE0;0;NULL
397;14;Mätpunkt ID;Mätpunkter ID;Mätpunkter ID;NULL;0;NULL;Vent-MätpunktID;0;SAMRUMDev;2008-05-05 11:10:01.623;SAMRUMUser;2011-07-01 13:03:04.887;0x000000000003DD06;0;NULL
399;14;Luftinj utfört av;Luftinjust uttförda av;Utfört av;NULL;1;NULL;Vent-Injust-Utfört av;0;SAMRUMDev;2008-05-09 15:25:31.457;SAMRUMDev;2008-05-09 15:25:31.457;0x0000000000016422;0;NULL
400;14;Övrigt A;Övrigt A;Fabr. o beteckn sakvara;NULL;1;48;"Rum-Rumsb A-Övrigt A ";0;SAMRUMDev;2008-05-12 19:37:13.967;SAMRUMUser;2015-06-07 12:46:18.533;0x00000000000532AE;0;NULL
401;14;Antal Övrigt A;Antal Övrigt A;Id;NULL;1;48;Rum-Rumsb A-Antal Övrigt A;0;SAMRUMDev;2008-05-12 19:40:44.373;SAMRUMUser;2015-08-24 09:46:21.127;0x0000000000057854;1;1428
403;14;Brand- och säkerhetsfunktion;Brand- o säkerhetsfunktioner;Ben. brand- o säkerhetsfunktion;NULL;0;NULL;Brandskydd-Brand- o säkfunktion;0;SAMRUMUser;2008-05-19 10:32:49.047;SAMRUMUser;2022-05-07 15:25:28.630;0x000000000007AC14;0;NULL
405;14;KomponentID;KomponentID;KomponentID;NULL;0;NULL;Säk-KomponentID;0;SAMRUMUser;2008-05-19 19:14:28.680;SAMRUMUser;2008-05-19 19:14:28.680;0x0000000000019AF0;0;NULL
406;14;HissID;HissID;HissID;NULL;0;NULL;HissID;0;SAMRUMUser;2008-05-19 19:38:46.280;SAMRUMUser;2008-05-19 19:38:46.280;0x0000000000019B50;0;NULL
407;14;Revisionsbes. år;Revisionsbes. år;Revisionsbes. år;NULL;1;NULL;Hissar-Rev.bes.sprotokoll;1;SAMRUMUser;2008-05-19 19:42:15.017;SAMRUMUser;2008-05-19 19:42:15.017;0x0000000000019BA3;0;NULL
409;14;Kontrakt hissjour;Kontrakt hissjour;Kontrakt hissjour;NULL;1;NULL;Hissar-Kontrakt hissjour;0;SAMRUMUser;2008-05-19 20:19:50.010;SAMRUMUser;2008-05-19 20:19:50.010;0x0000000000019BD2;0;NULL
411;14;Komponenttyp;Komponenttyper;Komponenttyp;NULL;1;NULL;Säk-KomponentID-Komponenttyp;0;SAMRUMUser;2008-05-19 20:33:46.983;SAMRUMUser;2008-05-19 20:33:46.983;0x0000000000019C0D;0;NULL
412;14;Fördelningslåda;Fördelningslådor;Fördelningslåda;NULL;0;NULL;Säk-KomponentID-Förd.-låda;0;SAMRUMUser;2008-05-19 20:37:47.483;SAMRUMUser;2008-05-19 20:37:47.483;0x0000000000019C1A;0;NULL
414;14;Kabeltyp;Kabeltyper;Kabeltyp;NULL;1;NULL;El-Kabeltyp;0;SAMRUMUser;2008-05-23 21:29:46.733;SAMRUMUser;2011-07-10 21:50:25.580;0x000000000003E892;0;NULL
415;14;Kabelbeteckning;Kabelbeteckningar;Kabelbeteckning;NULL;1;NULL;El-Kabeltyp-Beteckn;0;SAMRUMUser;2008-05-23 21:32:20.937;SAMRUMUser;2011-07-10 21:52:32.727;0x000000000003E89B;0;NULL
416;14;Kabelarea;Kabelareor;Kabelarea;NULL;1;NULL;El-Kabeltyp-Area;0;SAMRUMUser;2008-05-23 21:35:30.640;SAMRUMUser;2011-07-10 21:51:35.270;0x000000000003E898;0;NULL
417;14;Ställverksfack;Ställverksfack;Ansluten i ställverksfack;NULL;0;16;El-Ställv.-Fack;0;SAMRUMUser;2008-05-23 21:38:26.220;SAMRUMUser;2013-10-25 13:58:00.020;0x0000000000049D05;0;NULL
418;14;Ställverk ID;Ställverk ID;Ställverk ID;NULL;0;16;El-Ställv ID;0;SAMRUMUser;2008-05-23 21:44:30.503;SAMRUMUser;2023-03-03 17:16:14.587;0x00000000000838E1;0;NULL
419;14;Ställverksdokumentation;Ställverksdokumentation;Ställverksdokumentation;NULL;1;16;El-Ställv-Dok;0;SAMRUMUser;2008-05-23 22:00:52.727;SAMRUMUser;2013-10-25 14:00:45.743;0x0000000000049D35;0;NULL
420;14;Värmefotografering;Värmefotograferingar;Värmefotografering;NULL;1;16;El-Ställv-Värmefot;1;SAMRUMUser;2008-05-23 22:06:37.277;SAMRUMUser;2013-10-25 14:01:44.150;0x0000000000049D45;0;NULL
421;14;Revisionsbesiktning ställverk;Revisionsbesiktningar ställverk;Revisionsbesiktning;NULL;1;16;El-Ställv-Revbes;1;SAMRUMUser;2008-05-23 22:12:49.467;SAMRUMUser;2013-10-25 14:01:27.627;0x0000000000049D41;0;NULL
422;14;Brytartyp;Brytartyper;Brytartyp;NULL;1;16;El-Ställv.-Sekt.-Fack-Brytartyp;0;SAMRUMUser;2008-05-24 16:06:22.593;SAMRUMUser;2013-10-25 14:06:29.470;0x0000000000049D52;0;NULL
423;14;Förläggningssätt;Förläggningssätt;Förläggningssätt;NULL;1;NULL;El-Förl.sätt;0;SAMRUMUser;2008-05-24 16:22:49.370;SAMRUMUser;2011-07-10 21:47:03.240;0x000000000003E886;0;NULL
424;14;Kylmaskin;Kylmaskiner;Kylmaskinbeteckning;NULL;0;NULL;KylmaskinID;0;SAMRUMUser;2008-05-25 20:23:40.190;SAMRUMUser;2011-07-01 16:21:24.560;0x000000000003DD8F;0;NULL
425;14;Revisionsbesiktning kylmaskin;Revisionsbesiktníngar kylmaskin;Revisionsbesiktning kylmaskin;NULL;1;NULL;Kylm-Rev.bes;1;SAMRUMUser;2008-05-25 20:50:34.793;SAMRUMUser;2011-10-09 13:54:57.453;0x000000000003FA9D;0;NULL
426;14;Fast, ej installationsbunden inredning;FASTA, EJ INST.-ANKNUTNA INREDNINGAR;Benämn fast, ej  inst.bunden inredn;NULL;1;28;Prg-Verksbeskr-Typutr-EjInstankn inr;0;SAMRUMUser;2008-05-26 19:50:59.950;SAMRUMUser;2015-06-07 13:13:08.797;0x00000000000532F7;0;NULL
428;14;Magnetkontakt;Magnetkontakter;Id;NULL;1;5;DörrID-LarmoSäktyp-Magnetkont;1;SAMRUMSQL1\Administrator;2008-06-26 12:25:10.260;SAMRUMUser;2008-07-10 19:14:13.070;0x000000000001B502;1;1546
429;14;Glaskrossdetektor;Glaskrossdetektorer;Id;NULL;1;58;DörrID-LarmoSäktyp-Glaskrossdetektor;1;SAMRUMSQL1\Administrator;2008-06-26 12:25:10.260;SAMRUMUser;2015-06-17 20:25:30.267;0x0000000000053C5F;1;1550
431;14;Kolvkontakt fabr o bet;Kolvkontakter fabr o bet.;Kolvkontakt, fabr o bet.;Kolvkontakter redovisas här;1;58;DörrID-LarmoSäktyp-Kolvkontakt;0;SAMRUMSQL1\Administrator;2008-06-26 12:25:10.273;SAMRUMUser;2015-06-17 17:27:18.373;0x0000000000053B36;0;NULL
432;14;Fabrikat o beteckn. övrig teknik;Fabrikat o beteckn. övrig teknik;Fabrikat o beteckn. övrig teknik;NULL;1;NULL;DörrID-Övrig teknik;0;SAMRUMSQL1\Administrator;2008-06-26 12:25:10.273;SAMRUMUser;2010-07-28 15:02:54.130;0x00000000000360B9;0;NULL
433;14;Våningsplan;Våningsplan;Våningsplan;NULL;1;NULL;Rumsnr-Våningsplan;0;SAMRUMSQL1\Administrator;2008-06-26 12:25:10.273;SAMRUMSQL1\Administrator;2008-06-26 12:25:10.273;0x000000000001AAD2;0;NULL
434;14;Övrigt lås, fabr. o beteckn;Övrigt lås, fabr. o beteckn.;Övrigt lås, fabr. o beteckn.;NULL;1;NULL;DörrID-Låstyp-Övrigt;0;SAMRUMSQL1\Administrator;2008-06-26 12:25:10.290;SAMRUMUser;2010-03-23 20:40:36.383;0x0000000000032669;0;NULL
435;14;3. Leverans nr;3. Leverans nr;Leverans nr;NULL;1;NULL;Levplan-Levnr;0;SAMRUMUser;2008-07-11 09:51:30.710;SAMRUMUser;2009-10-20 12:43:39.880;0x0000000000030944;0;NULL
436;14;2. Kolli;2. Kollin;Kolli nr;NULL;1;NULL;Levplan-Levnr-Kolli;0;SAMRUMUser;2008-07-11 09:53:33.007;SAMRUMUser;2009-10-20 12:43:15.710;0x0000000000030941;0;NULL
437;14;Tillbehörtyp;Tillbehörtyp;Tillbehörtyp;NULL;1;NULL;Levplan-Levnr-Kolli-Tillbehtyp;0;SAMRUMUser;2008-07-11 09:55:02.883;SAMRUMUser;2008-07-11 14:22:01.597;0x000000000001B9BB;0;NULL
438;14;Tillbehör;Tillbehör;Id;NULL;1;NULL;Levplan-Levnr-Kolli-ObjektID-Tillbeh;1;SAMRUMUser;2008-07-11 10:30:47.953;SAMRUMUser;2008-07-11 14:27:58.210;0x000000000001B9C8;1;1566
439;14;1. ObjektID;1. ObjektID;ObjektID;NULL;1;NULL;Levplan-Levnr-Kolli-ObjektID;0;SAMRUMUser;2008-07-11 10:38:39.177;SAMRUMUser;2009-10-20 12:42:44.380;0x000000000003093E;0;NULL
440;14;Projektnamn;Projektnamn;Projektnamn;NULL;1;NULL;Prg-Projdata;0;SAMRUMUser;2008-08-05 15:18:16.983;SAMRUMUser;2008-08-05 15:18:16.983;0x000000000001BB13;0;NULL
441;14;Fördelningscentral;Fördelningscentraler;Beteckning fördelningscentral;NULL;0;NULL;Elc-Ansl objekt-Fördelning;0;SAMRUMUser;2008-08-24 15:51:18.930;SAMRUMUser;2008-08-24 15:52:42.413;0x000000000001BD87;0;NULL
442;14;Sektion;Sektioner;Sektion i ställverk;NULL;0;16;El-Ställv.-Sektion;0;SAMRUMUser;2008-08-24 16:09:46.307;SAMRUMUser;2013-10-25 14:00:25.647;0x0000000000049D2F;0;NULL
445;14;Kopplingslåda;Kopplingslådor;Kopplingslåda;NULL;0;NULL;PassageSäk-Kopplingslåda pass;0;SAMRUMUser;2008-08-24 17:35:20.440;SAMRUMUser;2021-05-24 18:55:46.423;0x00000000000757E3;0;NULL
446;14;Detekterande enhet;Detekterande enheter;Detekterande enhet;NULL;0;NULL;Brl-ID Det. enhet;0;SAMRUMUser;2008-08-28 21:34:54.913;SAMRUMUser;2008-09-10 19:35:00.243;0x000000000001C8A4;0;NULL
447;14;Typ av detekterande enhet;Typer av detekterande enheter;Typ av detekterande enhet;NULL;1;NULL;Brl-Typ av det enh;0;SAMRUMUser;2008-08-28 21:39:22.917;SAMRUMUser;2008-08-28 21:39:22.917;0x000000000001C26E;0;NULL
448;14;AMA-beskrivning;AMA-beskrivning;BSAB-kod;NULL;1;7;Passkontr-AMA;0;SAMRUMUser;2008-08-29 22:53:44.977;SAMRUMUser;2008-08-31 19:53:32.923;0x000000000001C36F;0;NULL
450;14;Beskrivning;Beskrivningar;AMA-beskrivning;NULL;0;7;Passagekontroll;0;SAMRUMUser;2008-08-30 22:06:56.920;SAMRUMUser;2021-11-18 10:02:13.947;0x00000000000761D4;0;NULL
451;14;System för signal;System för signaler;Vidaresändningssystem;NULL;1;NULL;Brandskydd-Brandfunkt.-Vidaresändn.system;0;SAMRUMUser;2008-09-06 11:59:00.343;SAMRUMUser;2010-07-16 13:30:32.233;0x0000000000035646;0;NULL
452;14;ID Akustiska larmdon;ID Akustiska larmdon;ID Akustiska larmdon;NULL;0;NULL;Brl-IDAkustiska larmdon;0;SAMRUMUser;2008-09-06 21:56:24.813;SAMRUMUser;2022-05-07 13:58:58.473;0x000000000007AB7F;0;NULL
453;14;Typ av larmdon;Typer av larmdon;Typ av larmdon;NULL;1;NULL;Brl-Larmdon-Typ av larmdon;0;SAMRUMUser;2008-09-06 21:58:07.673;SAMRUMUser;2008-09-06 21:58:07.673;0x000000000001C5C2;0;NULL
454;14;Brandlarmszon;Brandlarmszoner;Tillhör brandlarmszon;NULL;1;NULL;Brandskydd-Brandlarmszon;0;SAMRUMUser;2008-09-06 22:18:49.410;SAMRUMUser;2008-09-06 22:18:49.410;0x000000000001C5C8;0;NULL
455;14;Dörrgrupp stäng;Dörrgrupper stäng;Dörrgrupp stäng;NULL;0;NULL;Brandskydd-Brandfunkt.-Dörrgr stäng;0;SAMRUMUser;2008-09-07 17:23:12.700;SAMRUMUser;2010-09-06 15:38:39.667;0x000000000003719D;0;NULL
456;14;Enskild funktion;Enskilda funktioner;Benämn. funktion, nr;NULL;0;5;Gem. funktioner-Enskilda;0;SAMRUMUser;2008-09-09 21:20:29.657;SAMRUMUser;2010-08-03 09:48:54.347;0x00000000000366C3;0;NULL
457;14;Kommunikationssystem;Kommunikationssystem;Kommunikationssystem A;NULL;1;NULL;Gem.funkt-Komm.system;0;SAMRUMUser;2008-09-09 21:37:09.613;SAMRUMUser;2008-09-09 21:37:09.613;0x000000000001C6EF;0;NULL
458;14;Överlämningspunkt;Överlämningspunkter;Överlämningspunkt;NULL;0;NULL;Gem. funktioner-Överlpkt;0;SAMRUMUser;2008-09-10 21:26:15.370;SAMRUMUser;2008-11-21 18:30:34.483;0x00000000000237D1;0;NULL
460;14;Avlämnare o mottagare;Avlämnare o mottagare;Avlämnare/mottagare;NULL;1;NULL;Gem.funkt-Avl o Mottagare;0;SAMRUMUser;2008-09-14 21:21:17.520;SAMRUMUser;2008-09-22 13:16:44.970;0x000000000001EA8D;0;NULL
461;14;Avlämningspunkt;Avlämningspunkter;Avlämningspunkt;NULL;0;NULL;Gem.funkt-Avlämningspunkt;0;SAMRUMUser;2008-09-14 21:25:33.270;SAMRUMUser;2010-12-03 15:40:01.730;0x0000000000038FD7;0;NULL
462;14;Slutning eller brytning;Slutningar eller brytning;Slutning eller brytning;NULL;1;NULL;Gem.funkt-Slutn el brytn;0;SAMRUMUser;2008-09-18 10:23:29.167;SAMRUMUser;2008-09-18 10:23:29.167;0x000000000001D67E;0;NULL
463;14;Händelse;Händelser;Händelse;NULL;1;NULL;Gem.funkt-Händelse;0;SAMRUMUser;2008-09-18 10:51:03.590;SAMRUMUser;2008-09-18 10:51:03.590;0x000000000001D701;0;NULL
464;14;Gränsdragningslista;Gränsdragningslistor;Gränsdragningslista;NULL;1;NULL;DörrID-Gränsdrlista;0;SAMRUMUser;2008-10-13 20:29:47.023;SAMRUMUser;2008-10-13 20:29:47.023;0x0000000000020599;0;NULL
465;14;Entreprenör;Entreprenörer;Entreprenörer;NULL;1;NULL;DörrID-Gränsdrlista-Entreprenörer;1;SAMRUMUser;2008-10-13 20:32:22.023;SAMRUMUser;2011-03-30 19:01:38.010;0x000000000003AF45;0;NULL
466;14;Placering cylinder;Placeringar cylindrar;Placering cylinder;NULL;1;61;DörrID-Låscylindrar-Placering cyl;0;SAMRUMUser;2008-10-21 19:40:49.540;SAMRUMUser;2015-06-17 20:17:31.197;0x0000000000053C37;0;NULL
469;14;Benämning trycke;Benämningar trycken;Benämning trycke;Ingår som begrepp i trycken;1;40;DörrID-Låstyp-Trycke-Typ av trycke;0;SAMRUMUser;2008-10-21 21:30:22.240;SAMRUMUser;2015-06-17 17:34:44.163;0x0000000000053B56;0;NULL
473;14;Underliggande standard;Underliggande standarder;Underliggande standard;NULL;1;6;DörrID-Underliggande standard;0;SAMRUMUser;2008-11-15 09:44:21.900;SAMRUMUser;2010-03-14 20:49:31.210;0x0000000000032440;0;NULL
474;14;Infästningsmetod;Infästningsmetoder;Infästningsmetod;Här redovisas de krav på infästningar som finns för att dörren skall hålla angiven säkerhetsklass;1;68;DörrID-Dörrtyp-Infästningsmetod;0;SAMRUMUser;2008-11-18 10:19:31.837;SAMRUMUser;2015-06-23 13:26:36.693;0x0000000000053DAA;0;NULL
476;14;Kabelnummer efter förd;Kabelnummer efter förd;Kabelnummer efter förd;NULL;1;NULL;Elc-Kabelnr-Kabelnr;0;SAMRUMUser;2008-11-22 12:07:11.613;SAMRUMUser;2008-11-23 19:48:41.703;0x0000000000023B30;0;NULL
480;14;Anslutna objekt;Anslutna objekt;ID anslutna objekt;NULL;1;NULL;Elc-Kabelnr-AnslObjID;0;SAMRUMUser;2008-11-22 16:10:03.317;SAMRUMUser;2008-11-23 18:11:38.220;0x0000000000023ACE;0;NULL
481;14;Armaturtyp;Armaturtyper;Armaturtyp;NULL;1;NULL;Elc-Kabelnr-AnslObjID-Armaturtyp;0;SAMRUMUser;2008-11-22 16:23:48.340;SAMRUMUser;2008-11-23 18:10:23.300;0x0000000000023ACB;0;NULL
483;14;Styrning grupp;Styrning grupper;Styrning grupp;NULL;1;NULL;Elc-Kabelnr-Styrningar;0;SAMRUMUser;2008-11-24 12:57:44.073;SAMRUMUser;2015-07-08 21:28:30.627;0x0000000000054B01;0;NULL
484;14;Elcentral;Elcentraler;Elcentral;Här redovisas de elcentraler som finns i fastigheten;0;1071;El-ElcentralID;0;SAMRUMUser;2008-12-01 13:42:48.617;SAMRUMUser;2023-03-02 09:23:33.907;0x00000000000838CE;0;NULL
485;14;Grupp;Grupper;Grupper;Här finns alla grupper som är inlagda i de olika gruppförteckningarna;0;1071;Elc-Elcentral-Gruppfört-Grupper;0;SAMRUMUser;2008-12-01 13:44:40.070;SAMRUMUser;2017-08-24 13:00:24.387;0x000000000006BFE2;0;NULL
486;14;Klarmarkerad teknik;Klarmarkerad teknik;Klarmarkerad teknik;NULL;1;NULL;DörrID-KlarmarkTekn.Sign;0;SAMRUMUser;2008-12-03 09:02:51.500;SAMRUMUser;2008-12-03 09:02:51.500;0x00000000000247BE;0;NULL
487;14;Klarmark Arkitekt;Klarmarkering Arkitekt;Klarmarkering Arkitekt;NULL;1;NULL;DörrID-KlarmarkArk.Sign;0;SAMRUMUser;2008-12-03 09:06:49.890;SAMRUMUser;2008-12-03 09:06:49.890;0x00000000000247C0;0;NULL
488;14;Sakvarugrupp;Sakvarugrupper;Sakvarugrupp;NULL;1;48;Rum-Sakvarugrupp;0;SAMRUMUser;2008-12-10 14:53:21.873;SAMRUMUser;2015-06-06 19:04:13.093;0x0000000000052FB8;0;NULL
489;14;Nod;Noder;NodID;NULL;1;NULL;DörrID-PassSäk-Nod;0;SAMRUMUser;2008-12-12 09:38:13.700;SAMRUMUser;2009-04-14 09:12:52.520;0x000000000002A9B0;0;NULL
