OTM_ID;OTM_OT_ID_ObjectType;OTM_PMO_ID_Module;OTM_AllowEdit;OTM_ShowObjectTypeAsRoot;OTM_AllowInsert;CREATED_BY;CREATED_DATE;CHANGED_BY;CHANGED_DATE;timestamp;OTM_IsMainObjectType
13144;766;71;1;0;1;SAMRUMUser;2018-03-13 11:44:37.000;SAMRUMUser;2018-03-13 11:44:37.000;0x000000000006E85A;0
13145;766;115;1;0;1;SAMRUMUser;2018-03-13 11:44:37.000;SAMRUMUser;2018-03-13 11:44:37.000;0x000000000006E85B;0
13146;795;244;1;0;1;SAMRUMUser;2018-03-13 11:45:37.750;SAMRUMUser;2018-03-13 11:45:37.750;0x000000000006E85C;0
13147;795;71;1;0;1;SAMRUMUser;2018-03-13 11:45:37.753;SAMRUMUser;2018-03-13 11:45:37.753;0x000000000006E85D;0
13148;795;115;1;0;1;SAMRUMUser;2018-03-13 11:45:37.753;SAMRUMUser;2018-03-13 11:45:37.753;0x000000000006E85E;0
13155;1559;244;1;0;1;SAMRUMUser;2018-03-14 21:51:44.623;SAMRUMUser;2018-03-14 21:51:44.623;0x000000000006E8F4;0
13158;1485;244;1;0;1;SAMRUMUser;2018-03-15 14:29:19.583;SAMRUMUser;2018-03-15 14:29:19.583;0x000000000006E998;0
13159;1485;246;1;0;1;SAMRUMUser;2018-03-15 14:29:19.587;SAMRUMUser;2018-03-15 14:29:19.587;0x000000000006E999;0
13162;1539;244;1;0;1;SAMRUMUser;2018-03-15 17:47:17.430;SAMRUMUser;2018-03-15 17:47:17.430;0x000000000006EB82;0
13163;1539;246;1;0;1;SAMRUMUser;2018-03-15 17:47:17.433;SAMRUMUser;2018-03-15 17:47:17.433;0x000000000006EB83;0
13170;1550;244;1;0;1;SAMRUMUser;2018-03-15 18:42:46.187;SAMRUMUser;2018-03-15 18:42:46.187;0x000000000006EBC4;0
13171;1550;75;1;0;1;SAMRUMUser;2018-03-15 18:42:46.190;SAMRUMUser;2018-03-15 18:42:46.190;0x000000000006EBC5;0
13172;1561;244;1;0;1;SAMRUMUser;2018-03-16 16:04:31.630;SAMRUMUser;2018-03-16 16:04:31.630;0x000000000006FBC3;0
13173;1560;244;1;0;1;SAMRUMUser;2018-03-16 16:06:37.103;SAMRUMUser;2018-03-16 16:06:37.103;0x000000000006FBC6;0
13174;1562;244;1;0;1;SAMRUMUser;2018-03-16 16:08:57.007;SAMRUMUser;2018-03-16 16:08:57.007;0x000000000006FBC8;0
13175;1562;245;1;0;1;SAMRUMUser;2018-03-16 16:08:57.007;SAMRUMUser;2018-03-16 16:08:57.007;0x000000000006FBC9;0
13180;705;69;1;0;1;SAMRUMUser;2018-03-17 19:53:39.353;SAMRUMUser;2018-03-17 19:53:39.353;0x000000000006FC2A;0
13181;705;244;1;0;1;SAMRUMUser;2018-03-17 19:53:39.353;SAMRUMUser;2018-03-17 19:53:39.353;0x000000000006FC2B;0
13182;705;71;0;0;1;SAMRUMUser;2018-03-17 19:53:39.357;SAMRUMUser;2018-03-17 19:53:39.357;0x000000000006FC2C;0
13183;812;69;1;0;1;SAMRUMUser;2018-03-17 19:55:33.150;SAMRUMUser;2018-03-17 19:55:33.150;0x000000000006FC2F;0
13184;812;244;1;0;1;SAMRUMUser;2018-03-17 19:55:33.153;SAMRUMUser;2018-03-17 19:55:33.153;0x000000000006FC30;0
13185;706;69;1;0;1;SAMRUMUser;2018-03-17 19:56:32.183;SAMRUMUser;2018-03-17 19:56:32.183;0x000000000006FC33;0
13186;706;244;1;0;1;SAMRUMUser;2018-03-17 19:56:32.183;SAMRUMUser;2018-03-17 19:56:32.183;0x000000000006FC34;0
13187;1564;69;1;0;1;SAMRUMUser;2018-03-17 20:01:28.363;SAMRUMUser;2018-03-17 20:01:28.363;0x000000000006FC42;0
13188;1564;244;1;0;1;SAMRUMUser;2018-03-17 20:01:28.367;SAMRUMUser;2018-03-17 20:01:28.367;0x000000000006FC43;0
13208;1483;244;1;1;1;SAMRUMUser;2018-03-17 21:19:30.150;SAMRUMUser;2018-03-17 21:19:30.150;0x000000000006FCDA;0
13209;1483;245;1;1;1;SAMRUMUser;2018-03-17 21:19:30.150;SAMRUMUser;2018-03-17 21:19:30.150;0x000000000006FCDB;0
13210;1483;88;0;1;0;SAMRUMUser;2018-03-17 21:19:30.153;SAMRUMUser;2018-03-17 21:19:30.153;0x000000000006FCDC;0
13211;1483;95;0;1;0;SAMRUMUser;2018-03-17 21:19:30.157;SAMRUMUser;2018-03-17 21:19:30.157;0x000000000006FCDD;0
13235;1563;244;1;0;1;SAMRUMUser;2018-03-17 22:57:37.600;SAMRUMUser;2018-03-17 22:57:37.600;0x000000000006FE07;0
13236;1563;245;1;0;1;SAMRUMUser;2018-03-17 22:57:37.603;SAMRUMUser;2018-03-17 22:57:37.603;0x000000000006FE08;0
13239;1566;73;1;0;1;SAMRUMUser;2018-03-18 21:00:10.813;SAMRUMUser;2018-03-18 21:00:10.813;0x000000000006FE1B;0
13240;1567;73;1;0;1;SAMRUMUser;2018-03-18 21:05:24.667;SAMRUMUser;2018-03-18 21:05:24.667;0x000000000006FE28;0
13241;1568;244;1;0;1;SAMRUMUser;2018-03-18 21:14:36.373;SAMRUMUser;2018-03-18 21:14:36.373;0x000000000006FE3B;0
13242;1568;246;1;0;1;SAMRUMUser;2018-03-18 21:14:36.377;SAMRUMUser;2018-03-18 21:14:36.377;0x000000000006FE3C;0
13243;590;135;1;1;1;SAMRUMUser;2018-06-27 15:14:47.550;SAMRUMUser;2018-06-27 15:14:47.550;0x00000000000708CC;0
13244;590;121;1;1;1;SAMRUMUser;2018-06-27 15:14:47.550;SAMRUMUser;2018-06-27 15:14:47.550;0x00000000000708CD;0
13245;590;123;0;1;0;SAMRUMUser;2018-06-27 15:14:47.557;SAMRUMUser;2018-06-27 15:14:47.557;0x00000000000708CE;0
13246;590;249;1;1;1;SAMRUMUser;2018-06-27 15:14:47.557;SAMRUMUser;2018-06-27 15:14:47.557;0x00000000000708CF;0
13247;590;233;1;1;1;SAMRUMUser;2018-06-27 15:14:47.560;SAMRUMUser;2018-06-27 15:14:47.560;0x00000000000708D0;0
13248;590;232;0;1;0;SAMRUMUser;2018-06-27 15:14:47.560;SAMRUMUser;2018-06-27 15:14:47.560;0x00000000000708D1;0
13249;590;215;0;1;0;SAMRUMUser;2018-06-27 15:14:47.560;SAMRUMUser;2018-06-27 15:14:47.560;0x00000000000708D2;0
13255;1569;249;1;1;1;SAMRUMUser;2018-06-28 15:33:35.040;SAMRUMUser;2018-06-28 15:33:35.040;0x00000000000708FC;0
13256;1573;249;1;0;1;SAMRUMUser;2018-06-28 15:35:12.710;SAMRUMUser;2018-06-28 15:35:12.710;0x00000000000708FF;0
13259;1572;249;1;0;1;SAMRUMUser;2018-06-28 15:39:28.153;SAMRUMUser;2018-06-28 15:39:28.153;0x0000000000070907;0
13260;1556;75;1;0;1;SAMRUMUser;2018-08-15 19:31:03.950;SAMRUMUser;2018-08-15 19:31:03.950;0x0000000000070908;0
13261;1556;179;1;1;0;SAMRUMUser;2018-08-15 19:31:03.953;SAMRUMUser;2018-08-15 19:31:03.953;0x0000000000070909;0
13263;1574;179;1;1;1;SAMRUMUser;2018-09-04 15:59:17.070;SAMRUMUser;2018-09-04 15:59:17.070;0x0000000000070968;0
13267;1576;234;1;0;1;SAMRUMUser;2018-11-14 08:52:04.473;SAMRUMUser;2018-11-14 08:52:04.473;0x0000000000071885;0
13268;1576;235;1;0;1;SAMRUMUser;2018-11-14 08:52:04.473;SAMRUMUser;2018-11-14 08:52:04.473;0x0000000000071886;0
13269;1576;238;1;0;1;SAMRUMUser;2018-11-14 08:52:04.477;SAMRUMUser;2018-11-14 08:52:04.477;0x0000000000071887;0
13270;1576;237;1;0;1;SAMRUMUser;2018-11-14 08:52:04.477;SAMRUMUser;2018-11-14 08:52:04.477;0x0000000000071888;0
13279;1577;234;1;0;1;SAMRUMUser;2018-11-14 09:31:05.153;SAMRUMUser;2018-11-14 09:31:05.153;0x000000000007196D;0
13280;1577;235;1;0;1;SAMRUMUser;2018-11-14 09:31:05.157;SAMRUMUser;2018-11-14 09:31:05.157;0x000000000007196E;0
13281;1577;238;1;0;1;SAMRUMUser;2018-11-14 09:31:05.160;SAMRUMUser;2018-11-14 09:31:05.160;0x000000000007196F;0
13282;1577;237;1;0;1;SAMRUMUser;2018-11-14 09:31:05.160;SAMRUMUser;2018-11-14 09:31:05.160;0x0000000000071970;0
13283;1575;234;1;0;1;SAMRUMUser;2018-11-14 09:31:48.310;SAMRUMUser;2018-11-14 09:31:48.310;0x0000000000071973;0
13284;1575;235;1;0;1;SAMRUMUser;2018-11-14 09:31:48.313;SAMRUMUser;2018-11-14 09:31:48.313;0x0000000000071974;0
13285;1575;238;1;0;1;SAMRUMUser;2018-11-14 09:31:48.313;SAMRUMUser;2018-11-14 09:31:48.313;0x0000000000071975;0
13287;1571;249;1;0;1;SAMRUMUser;2019-01-18 12:17:24.880;SAMRUMUser;2019-01-18 12:17:24.880;0x0000000000071A3C;0
13288;1570;249;1;0;1;SAMRUMUser;2019-01-18 12:18:13.460;SAMRUMUser;2019-01-18 12:18:13.460;0x0000000000071A3F;0
13289;1578;179;0;1;0;SAMRUMUser;2019-01-22 13:30:09.133;SAMRUMUser;2019-01-22 13:30:09.133;0x0000000000071A69;0
13290;1578;78;1;1;1;SAMRUMUser;2019-01-22 13:30:09.137;SAMRUMUser;2019-01-22 13:30:09.137;0x0000000000071A6A;0
13291;1579;234;1;0;1;SAMRUMUser;2019-06-15 21:08:58.337;SAMRUMUser;2019-06-15 21:08:58.337;0x0000000000071AAE;0
13292;1579;235;1;0;1;SAMRUMUser;2019-06-15 21:08:58.337;SAMRUMUser;2019-06-15 21:08:58.337;0x0000000000071AAF;0
13294;1580;75;1;0;0;SAMRUMUser;2019-09-04 20:09:46.810;SAMRUMUser;2019-09-04 20:09:46.810;0x0000000000071B26;0
13295;1580;254;0;1;0;SAMRUMUser;2019-09-04 20:09:46.810;SAMRUMUser;2019-09-04 20:09:46.810;0x0000000000071B27;0
13398;446;81;1;1;1;SAMRUMUser;2019-09-16 20:37:14.943;SAMRUMUser;2019-09-16 20:37:14.943;0x0000000000071C17;0
13399;446;258;0;1;0;SAMRUMUser;2019-09-16 20:37:14.943;SAMRUMUser;2019-09-16 20:37:14.943;0x0000000000071C18;0
13400;1581;98;1;1;1;SAMRUMUser;2019-10-06 16:16:48.593;SAMRUMUser;2019-10-06 16:16:48.593;0x0000000000071C74;0
13401;1581;64;1;0;1;SAMRUMUser;2019-10-06 16:16:48.597;SAMRUMUser;2019-10-06 16:16:48.597;0x0000000000071C75;0
13404;1583;98;1;0;1;SAMRUMUser;2019-10-06 16:24:27.547;SAMRUMUser;2019-10-06 16:24:27.547;0x0000000000071C83;0
13405;1583;64;1;0;1;SAMRUMUser;2019-10-06 16:24:27.547;SAMRUMUser;2019-10-06 16:24:27.547;0x0000000000071C84;0
13408;1585;98;1;1;1;SAMRUMUser;2019-10-06 17:11:21.990;SAMRUMUser;2019-10-06 17:11:21.990;0x0000000000071CA6;0
13409;1585;64;1;0;1;SAMRUMUser;2019-10-06 17:11:21.990;SAMRUMUser;2019-10-06 17:11:21.990;0x0000000000071CA7;0
13415;1587;98;1;0;1;SAMRUMUser;2019-10-07 14:00:22.040;SAMRUMUser;2019-10-07 14:00:22.040;0x0000000000071E40;0
13416;1587;64;1;0;1;SAMRUMUser;2019-10-07 14:00:22.040;SAMRUMUser;2019-10-07 14:00:22.040;0x0000000000071E41;0
13418;1588;98;1;1;1;SAMRUMUser;2019-10-07 14:11:54.450;SAMRUMUser;2019-10-07 14:11:54.450;0x0000000000071E58;0
13421;1582;98;1;1;1;SAMRUMUser;2019-10-07 14:22:59.437;SAMRUMUser;2019-10-07 14:22:59.437;0x0000000000071E68;0
13422;1582;64;1;0;1;SAMRUMUser;2019-10-07 14:22:59.437;SAMRUMUser;2019-10-07 14:22:59.437;0x0000000000071E69;0
13423;1584;98;1;0;1;SAMRUMUser;2019-10-07 14:44:06.480;SAMRUMUser;2019-10-07 14:44:06.480;0x0000000000071E74;0
13424;1584;64;1;0;1;SAMRUMUser;2019-10-07 14:44:06.480;SAMRUMUser;2019-10-07 14:44:06.480;0x0000000000071E75;0
13425;447;81;1;1;1;SAMRUMUser;2019-10-09 21:35:23.120;SAMRUMUser;2019-10-09 21:35:23.120;0x0000000000071EA3;0
13430;1590;95;1;0;1;SAMRUMUser;2019-10-23 21:12:14.617;SAMRUMUser;2019-10-23 21:12:14.617;0x0000000000071EF2;0
13431;1590;89;1;0;1;SAMRUMUser;2019-10-23 21:12:14.620;SAMRUMUser;2019-10-23 21:12:14.620;0x0000000000071EF3;0
13432;1591;97;1;0;1;SAMRUMUser;2019-10-24 11:25:45.967;SAMRUMUser;2019-10-24 11:25:45.967;0x0000000000071EFB;0
13433;1591;89;1;0;1;SAMRUMUser;2019-10-24 11:25:45.970;SAMRUMUser;2019-10-24 11:25:45.970;0x0000000000071EFC;0
13504;1592;64;1;0;1;SAMRUMUser;2020-01-18 16:25:38.673;SAMRUMUser;2020-01-18 16:25:38.673;0x00000000000720EB;0
13505;1592;261;0;1;0;SAMRUMUser;2020-01-18 16:25:38.677;SAMRUMUser;2020-01-18 16:25:38.677;0x00000000000720EC;0
13506;1592;89;0;1;0;SAMRUMUser;2020-01-18 16:25:38.677;SAMRUMUser;2020-01-18 16:25:38.677;0x00000000000720ED;0
13507;1593;179;1;0;1;SAMRUMUser;2020-01-24 09:44:04.197;SAMRUMUser;2020-01-24 09:44:04.197;0x00000000000720EF;0
13839;151;32;1;0;1;SAMRUMUser;2020-02-17 20:16:54.017;SAMRUMUser;2020-02-17 20:16:54.017;0x00000000000722D3;0
13840;150;32;1;0;1;SAMRUMUser;2020-02-17 20:17:40.873;SAMRUMUser;2020-02-17 20:17:40.873;0x00000000000722D4;0
13841;357;73;1;0;1;SAMRUMUser;2020-02-17 20:20:05.880;SAMRUMUser;2020-02-17 20:20:05.880;0x00000000000722D5;0
13842;357;123;1;1;1;SAMRUMUser;2020-02-17 20:20:05.883;SAMRUMUser;2020-02-17 20:20:05.883;0x00000000000722D6;0
13843;357;162;1;0;0;SAMRUMUser;2020-02-17 20:20:05.887;SAMRUMUser;2020-02-17 20:20:05.887;0x00000000000722D7;0
13844;357;87;0;1;0;SAMRUMUser;2020-02-17 20:20:05.887;SAMRUMUser;2020-02-17 20:20:05.887;0x00000000000722D8;0
13845;357;161;1;1;1;SAMRUMUser;2020-02-17 20:20:05.890;SAMRUMUser;2020-02-17 20:20:05.890;0x00000000000722D9;0
13846;357;158;1;1;1;SAMRUMUser;2020-02-17 20:20:05.893;SAMRUMUser;2020-02-17 20:20:05.893;0x00000000000722DA;0
13847;357;197;0;1;0;SAMRUMUser;2020-02-17 20:20:05.893;SAMRUMUser;2020-02-17 20:20:05.893;0x00000000000722DB;0
13848;357;86;0;1;0;SAMRUMUser;2020-02-17 20:20:05.897;SAMRUMUser;2020-02-17 20:20:05.897;0x00000000000722DC;0
13849;357;68;0;1;0;SAMRUMUser;2020-02-17 20:20:05.900;SAMRUMUser;2020-02-17 20:20:05.900;0x00000000000722DD;0
13850;357;143;0;1;0;SAMRUMUser;2020-02-17 20:20:05.900;SAMRUMUser;2020-02-17 20:20:05.900;0x00000000000722DE;0
13851;406;99;0;1;0;SAMRUMUser;2020-02-20 06:54:08.260;SAMRUMUser;2020-02-20 06:54:08.260;0x0000000000072309;0
13852;406;90;0;1;0;SAMRUMUser;2020-02-20 06:54:08.260;SAMRUMUser;2020-02-20 06:54:08.260;0x000000000007230A;0
13853;406;88;1;1;1;SAMRUMUser;2020-02-20 06:54:08.263;SAMRUMUser;2020-02-20 06:54:08.263;0x000000000007230B;0
13854;406;95;0;1;0;SAMRUMUser;2020-02-20 06:54:08.263;SAMRUMUser;2020-02-20 06:54:08.263;0x000000000007230C;0
13855;406;121;1;1;0;SAMRUMUser;2020-02-20 06:54:08.267;SAMRUMUser;2020-02-20 06:54:08.267;0x000000000007230D;0
13856;406;123;0;1;0;SAMRUMUser;2020-02-20 06:54:08.267;SAMRUMUser;2020-02-20 06:54:08.267;0x000000000007230E;0
13857;406;87;0;1;0;SAMRUMUser;2020-02-20 06:54:08.270;SAMRUMUser;2020-02-20 06:54:08.270;0x000000000007230F;0
13858;406;225;0;1;0;SAMRUMUser;2020-02-20 06:54:08.270;SAMRUMUser;2020-02-20 06:54:08.270;0x0000000000072310;0
13859;406;86;0;1;0;SAMRUMUser;2020-02-20 06:54:08.273;SAMRUMUser;2020-02-20 06:54:08.273;0x0000000000072311;0
13860;406;89;0;1;0;SAMRUMUser;2020-02-20 06:54:08.273;SAMRUMUser;2020-02-20 06:54:08.273;0x0000000000072312;0
13861;406;68;0;1;0;SAMRUMUser;2020-02-20 06:54:08.277;SAMRUMUser;2020-02-20 06:54:08.277;0x0000000000072313;0
13865;1596;90;1;1;1;SAMRUMUser;2020-02-20 15:51:06.597;SAMRUMUser;2020-02-20 15:51:06.597;0x0000000000072343;0
13866;1595;90;1;1;1;SAMRUMUser;2020-02-20 15:53:18.130;SAMRUMUser;2020-02-20 15:53:18.130;0x000000000007234A;0
13867;1594;90;1;1;1;SAMRUMUser;2020-02-20 15:53:48.290;SAMRUMUser;2020-02-20 15:53:48.290;0x000000000007234D;0
13868;1597;90;1;1;1;SAMRUMUser;2020-02-20 15:56:49.673;SAMRUMUser;2020-02-20 15:56:49.673;0x0000000000072352;0
13869;1598;90;1;1;1;SAMRUMUser;2020-02-20 15:59:59.487;SAMRUMUser;2020-02-20 15:59:59.487;0x0000000000072354;0
13872;880;80;1;1;1;SAMRUMUser;2020-02-20 21:37:37.177;SAMRUMUser;2020-02-20 21:37:37.177;0x0000000000072377;0
13873;880;210;0;1;0;SAMRUMUser;2020-02-20 21:37:37.180;SAMRUMUser;2020-02-20 21:37:37.180;0x0000000000072378;0
13876;1600;179;1;0;1;SAMRUMUser;2020-02-26 09:30:01.997;SAMRUMUser;2020-02-26 09:30:01.997;0x00000000000723AD;0
13878;1601;264;1;0;1;SAMRUMUser;2020-05-29 22:59:27.577;SAMRUMUser;2020-05-29 22:59:27.577;0x0000000000072467;0
13879;1602;264;1;0;1;SAMRUMUser;2020-05-29 23:02:23.750;SAMRUMUser;2020-05-29 23:02:23.750;0x0000000000072469;0
13881;1603;264;1;0;1;SAMRUMUser;2020-05-30 12:13:02.030;SAMRUMUser;2020-05-30 12:13:02.030;0x0000000000072473;0
13884;1604;264;1;1;1;SAMRUMUser;2020-06-16 13:46:16.810;SAMRUMUser;2020-06-16 13:46:16.810;0x000000000007247F;0
13885;1605;264;1;1;1;SAMRUMUser;2020-06-16 13:47:28.820;SAMRUMUser;2020-06-16 13:47:28.820;0x0000000000072481;0
13886;1606;264;1;1;1;SAMRUMUser;2020-06-16 13:49:48.993;SAMRUMUser;2020-06-16 13:49:48.993;0x0000000000072483;0
13887;1607;264;1;1;1;SAMRUMUser;2020-06-16 13:52:39.987;SAMRUMUser;2020-06-16 13:52:39.987;0x0000000000072485;0
13888;1608;264;1;1;1;SAMRUMUser;2020-06-16 13:54:27.433;SAMRUMUser;2020-06-16 13:54:27.433;0x0000000000072487;0
13889;1609;84;1;1;1;SAMRUMUser;2020-09-01 15:09:59.850;SAMRUMUser;2020-09-01 15:09:59.850;0x0000000000072489;0
13890;1610;84;1;1;1;SAMRUMUser;2020-09-01 16:17:15.627;SAMRUMUser;2020-09-01 16:17:15.627;0x000000000007248B;0
13892;1611;84;1;1;1;SAMRUMUser;2020-09-01 20:28:43.823;SAMRUMUser;2020-09-01 20:28:43.823;0x00000000000724B8;0
13900;1613;84;0;1;0;SAMRUMUser;2020-10-15 20:52:13.907;SAMRUMUser;2020-10-15 20:52:13.907;0x00000000000724F8;0
13901;1613;266;1;0;1;SAMRUMUser;2020-10-15 20:52:13.907;SAMRUMUser;2020-10-15 20:52:13.907;0x00000000000724F9;0
13904;1612;84;0;1;0;SAMRUMUser;2020-10-15 21:14:08.117;SAMRUMUser;2020-10-15 21:14:08.117;0x0000000000072516;0
13905;1612;266;1;0;1;SAMRUMUser;2020-10-15 21:14:08.117;SAMRUMUser;2020-10-15 21:14:08.117;0x0000000000072517;0
13908;903;75;1;1;1;SAMRUMUser;2020-11-01 13:57:15.920;SAMRUMUser;2020-11-01 13:57:15.920;0x00000000000725A8;0
13909;1615;90;1;1;1;SAMRUMUser;2020-11-01 19:12:15.363;SAMRUMUser;2020-11-01 19:12:15.363;0x00000000000725D9;0
13910;1616;90;1;0;1;SAMRUMUser;2020-11-01 19:20:34.527;SAMRUMUser;2020-11-01 19:20:34.527;0x00000000000725E4;0
13911;1617;267;1;1;1;SAMRUMUser;2020-11-03 17:35:45.667;SAMRUMUser;2020-11-03 17:35:45.667;0x00000000000725EC;0
13913;1618;267;1;1;1;SAMRUMUser;2020-11-03 17:44:12.850;SAMRUMUser;2020-11-03 17:44:12.850;0x00000000000725F1;0
13915;966;183;1;0;1;SAMRUMUser;2020-11-03 18:09:09.917;SAMRUMUser;2020-11-03 18:09:09.917;0x00000000000725FB;0
13916;1619;64;1;0;1;SAMRUMUser;2020-11-23 15:03:47.003;SAMRUMUser;2020-11-23 15:03:47.003;0x0000000000072626;0
13992;117;73;1;0;1;SAMRUMUser;2020-12-12 10:45:48.847;SAMRUMUser;2020-12-12 10:45:48.847;0x0000000000072748;0
13993;117;165;1;0;1;SAMRUMUser;2020-12-12 10:45:48.850;SAMRUMUser;2020-12-12 10:45:48.850;0x0000000000072749;0
13994;117;166;1;0;1;SAMRUMUser;2020-12-12 10:45:48.850;SAMRUMUser;2020-12-12 10:45:48.850;0x000000000007274A;0
13995;117;113;1;0;1;SAMRUMUser;2020-12-12 10:45:48.853;SAMRUMUser;2020-12-12 10:45:48.853;0x000000000007274B;0
13996;1265;73;1;0;1;SAMRUMUser;2020-12-13 12:15:11.263;SAMRUMUser;2020-12-13 12:15:11.263;0x0000000000072A44;0
13998;366;73;1;0;1;SAMRUMUser;2020-12-14 10:47:26.117;SAMRUMUser;2020-12-14 10:47:26.117;0x0000000000072A62;0
13999;366;270;0;1;0;SAMRUMUser;2020-12-14 10:47:26.117;SAMRUMUser;2020-12-14 10:47:26.117;0x0000000000072A63;0
14055;1620;99;1;1;1;SAMRUMUser;2021-01-29 21:33:35.627;SAMRUMUser;2021-01-29 21:33:35.627;0x0000000000072B29;0
14057;1621;99;1;0;1;SAMRUMUser;2021-01-29 21:35:46.020;SAMRUMUser;2021-01-29 21:35:46.020;0x0000000000072B2E;0
14060;1624;271;1;1;1;SAMRUMUser;2021-03-19 19:27:10.553;SAMRUMUser;2021-03-19 19:27:10.553;0x00000000000737B7;0
14061;1623;271;1;1;1;SAMRUMUser;2021-03-19 19:34:23.940;SAMRUMUser;2021-03-19 19:34:23.940;0x00000000000737BA;0
14064;1626;271;1;0;1;SAMRUMUser;2021-03-19 21:39:26.067;SAMRUMUser;2021-03-19 21:39:26.067;0x00000000000737C5;0
14065;1625;271;1;1;1;SAMRUMUser;2021-03-19 21:43:04.400;SAMRUMUser;2021-03-19 21:43:04.400;0x00000000000737CC;0
14122;348;67;1;1;1;SAMRUMUser;2021-03-19 22:00:21.290;SAMRUMUser;2021-03-19 22:00:21.290;0x0000000000073812;0
14123;348;204;1;1;1;SAMRUMUser;2021-03-19 22:00:21.290;SAMRUMUser;2021-03-19 22:00:21.290;0x0000000000073813;0
14124;348;73;1;1;1;SAMRUMUser;2021-03-19 22:00:21.290;SAMRUMUser;2021-03-19 22:00:21.290;0x0000000000073814;0
14125;348;271;1;1;1;SAMRUMUser;2021-03-19 22:00:21.293;SAMRUMUser;2021-03-19 22:00:21.293;0x0000000000073815;0
14126;1627;271;1;0;1;SAMRUMUser;2021-03-19 22:10:41.217;SAMRUMUser;2021-03-19 22:10:41.217;0x0000000000073852;0
14139;973;100;1;0;1;SAMRUMUser;2021-03-19 22:23:51.623;SAMRUMUser;2021-03-19 22:23:51.623;0x000000000007386F;0
14140;973;271;1;0;1;SAMRUMUser;2021-03-19 22:23:51.623;SAMRUMUser;2021-03-19 22:23:51.623;0x0000000000073870;0
14141;1042;271;1;0;1;SAMRUMUser;2021-03-19 22:37:49.413;SAMRUMUser;2021-03-19 22:37:49.413;0x0000000000073896;0
14142;1042;89;1;0;1;SAMRUMUser;2021-03-19 22:37:49.417;SAMRUMUser;2021-03-19 22:37:49.417;0x0000000000073897;0
14144;1599;210;1;0;1;SAMRUMUser;2021-04-13 18:05:47.633;SAMRUMUser;2021-04-13 18:05:47.633;0x0000000000073946;0
14146;1628;80;1;0;1;SAMRUMUser;2021-04-13 18:17:45.940;SAMRUMUser;2021-04-13 18:17:45.940;0x0000000000073950;0
14147;1629;80;1;0;1;SAMRUMUser;2021-04-13 18:19:18.567;SAMRUMUser;2021-04-13 18:19:18.567;0x0000000000073952;0
14148;1630;80;1;0;1;SAMRUMUser;2021-04-13 18:20:36.000;SAMRUMUser;2021-04-13 18:20:36.000;0x0000000000073954;0
14149;1179;80;1;1;1;SAMRUMUser;2021-04-13 18:22:33.093;SAMRUMUser;2021-04-13 18:22:33.093;0x0000000000073957;0
14150;1631;80;1;1;1;SAMRUMUser;2021-04-13 18:37:03.677;SAMRUMUser;2021-04-13 18:37:03.677;0x0000000000073975;0
14151;1632;80;1;0;1;SAMRUMUser;2021-04-13 18:49:59.703;SAMRUMUser;2021-04-13 18:49:59.703;0x0000000000073981;0
14152;1633;80;1;0;1;SAMRUMUser;2021-04-13 18:55:08.517;SAMRUMUser;2021-04-13 18:55:08.517;0x0000000000073987;0
14153;1634;84;1;0;1;SAMRUMUser;2021-04-14 15:27:59.090;SAMRUMUser;2021-04-14 15:27:59.090;0x00000000000739AA;0
14154;1635;84;1;0;1;SAMRUMUser;2021-04-19 18:39:45.343;SAMRUMUser;2021-04-19 18:39:45.343;0x000000000007478B;0
14164;1636;84;1;0;1;SAMRUMUser;2021-04-20 12:50:35.427;SAMRUMUser;2021-04-20 12:50:35.427;0x0000000000074804;0
14165;1636;179;1;0;1;SAMRUMUser;2021-04-20 12:50:35.430;SAMRUMUser;2021-04-20 12:50:35.430;0x0000000000074805;0
14166;946;179;1;1;1;SAMRUMUser;2021-04-20 20:29:18.007;SAMRUMUser;2021-04-20 20:29:18.007;0x0000000000074887;0
14167;946;174;1;1;1;SAMRUMUser;2021-04-20 20:29:18.010;SAMRUMUser;2021-04-20 20:29:18.010;0x0000000000074888;0
14168;946;178;1;1;1;SAMRUMUser;2021-04-20 20:29:18.010;SAMRUMUser;2021-04-20 20:29:18.010;0x0000000000074889;0
14177;919;84;0;1;0;SAMRUMUser;2021-04-20 20:40:21.820;SAMRUMUser;2021-04-20 20:40:21.820;0x000000000007489B;0
14178;919;179;1;1;1;SAMRUMUser;2021-04-20 20:40:21.823;SAMRUMUser;2021-04-20 20:40:21.823;0x000000000007489C;0
14179;919;181;0;1;0;SAMRUMUser;2021-04-20 20:40:21.823;SAMRUMUser;2021-04-20 20:40:21.823;0x000000000007489D;0
14180;919;100;0;1;0;SAMRUMUser;2021-04-20 20:40:21.827;SAMRUMUser;2021-04-20 20:40:21.827;0x000000000007489E;0
14181;919;78;0;1;0;SAMRUMUser;2021-04-20 20:40:21.830;SAMRUMUser;2021-04-20 20:40:21.830;0x000000000007489F;0
14182;919;174;1;1;1;SAMRUMUser;2021-04-20 20:40:21.830;SAMRUMUser;2021-04-20 20:40:21.830;0x00000000000748A0;0
14183;919;180;0;1;0;SAMRUMUser;2021-04-20 20:40:21.830;SAMRUMUser;2021-04-20 20:40:21.830;0x00000000000748A1;0
14184;919;178;1;1;1;SAMRUMUser;2021-04-20 20:40:21.833;SAMRUMUser;2021-04-20 20:40:21.833;0x00000000000748A2;0
